timestamp_s,ue_id,serving_gnb,active_ues_same_gnb,raw_feedback_timestamp_s,achievable_kbps_if_all_budget_assigned,effective_capacity_kbps,ewma_capacity_kbps,buffer_s,previous_quality,next_quality,stalled
0.2,0,gnb_2,1,0.294,11600.000000,11600.000000,6380.000000,4.009091,1,2,0
0.3,0,gnb_2,1,0.396,11600.000000,11600.000000,8207.000000,4.682424,2,3,0
0.4,0,gnb_2,1,0.498,11600.000000,11600.000000,9394.550000,4.969091,3,4,0
0.5,0,gnb_2,1,0.594,11600.000000,11600.000000,10166.457500,5.069091,4,5,0
0.6,0,gnb_2,1,0.696,11600.000000,11600.000000,10668.197375,5.123758,5,5,0
0.7,0,gnb_2,1,0.798,11600.000000,11600.000000,10994.328294,5.178424,5,5,0
0.8,0,gnb_2,1,0.894,11600.000000,11600.000000,11206.313391,5.233091,5,5,0
0.9,0,gnb_2,1,0.996,11600.000000,11600.000000,11344.103704,5.287758,5,5,0
1.0,0,gnb_2,1,1.098,11600.000000,11600.000000,11433.667408,5.342424,5,5,0
1.1,0,gnb_2,1,1.194,11600.000000,11600.000000,11491.883815,5.397091,5,5,0
1.2,0,gnb_2,1,1.296,11600.000000,11600.000000,11529.724480,5.451758,5,5,0
1.3,0,gnb_2,1,1.398,11600.000000,11600.000000,11554.320912,5.506424,5,5,0
1.4,0,gnb_2,1,1.494,11600.000000,11600.000000,11570.308593,5.561091,5,5,0
1.5,0,gnb_2,1,1.596,11600.000000,11600.000000,11580.700585,5.615758,5,5,0
1.6,0,gnb_2,1,1.698,11600.000000,11600.000000,11587.455380,5.670424,5,5,0
1.7,0,gnb_2,1,1.794,11600.000000,11600.000000,11591.845997,5.725091,5,5,0
1.8,0,gnb_2,1,1.896,11600.000000,11600.000000,11594.699898,5.779758,5,5,0
1.9,0,gnb_2,1,1.998,11600.000000,11600.000000,11596.554934,5.834424,5,5,0
2.0,0,gnb_2,1,2.094,11440.000000,11440.000000,11541.760707,5.886958,5,5,0
2.1,0,gnb_2,1,2.196,11440.000000,11440.000000,11506.144460,5.939491,5,5,0
2.2,0,gnb_2,1,2.298,11440.000000,11440.000000,11482.993899,5.992024,5,5,0
2.3,0,gnb_2,1,2.394,11440.000000,11440.000000,11467.946034,6.044558,5,5,0
2.4,0,gnb_2,1,2.496,11440.000000,11440.000000,11458.164922,6.097091,5,5,0
2.5,0,gnb_2,1,2.598,11440.000000,11440.000000,11451.807199,6.149624,5,5,0
2.6,0,gnb_2,1,2.694,11440.000000,11440.000000,11447.674680,6.202158,5,5,0
2.7,0,gnb_2,1,2.796,11440.000000,11440.000000,11444.988542,6.254691,5,5,0
2.8,0,gnb_2,1,2.898,11440.000000,11440.000000,11443.242552,6.307224,5,5,0
2.9,0,gnb_2,1,2.994,11440.000000,11440.000000,11442.107659,6.359758,5,5,0
3.0,0,gnb_2,1,3.096,11440.000000,11440.000000,11441.369978,6.412291,5,5,0
3.1,0,gnb_2,1,3.198,11440.000000,11440.000000,11440.890486,6.464824,5,5,0
3.2,0,gnb_2,1,3.294,11440.000000,11440.000000,11440.578816,6.517358,5,5,0
3.3,0,gnb_2,1,3.396,11440.000000,11440.000000,11440.376230,6.569891,5,5,0
3.4,0,gnb_2,1,3.498,11440.000000,11440.000000,11440.244550,6.622424,5,5,0
3.5,0,gnb_2,1,3.594,11440.000000,11440.000000,11440.158957,6.674958,5,5,0
3.6,0,gnb_2,1,3.696,11440.000000,11440.000000,11440.103322,6.727491,5,5,0
3.7,0,gnb_2,1,3.798,11440.000000,11440.000000,11440.067159,6.780024,5,5,0
3.8,0,gnb_2,1,3.894,11440.000000,11440.000000,11440.043654,6.832558,5,5,0
3.9,0,gnb_2,1,3.996,11280.000000,11280.000000,11384.028375,6.882958,5,5,0
4.0,0,gnb_2,1,4.098,11280.000000,11280.000000,11347.618444,6.933358,5,5,0
4.1,0,gnb_2,1,4.194,11280.000000,11280.000000,11323.951988,6.983758,5,5,0
4.2,0,gnb_2,1,4.296,11280.000000,11280.000000,11308.568792,7.034158,5,5,0
4.3,0,gnb_2,1,4.398,11280.000000,11280.000000,11298.569715,7.084558,5,5,0
4.4,0,gnb_2,1,4.494,11280.000000,11280.000000,11292.070315,7.134958,5,5,0
4.5,0,gnb_2,1,4.596,11280.000000,11280.000000,11287.845705,7.185358,5,5,0
4.6,0,gnb_2,1,4.698,11312.000000,11312.000000,11296.299708,7.236184,5,5,0
4.7,0,gnb_2,1,4.794,11312.000000,11312.000000,11301.794810,7.287011,5,5,0
4.8,0,gnb_2,1,4.896,11344.000000,11344.000000,11316.566627,7.338264,5,5,0
4.9,0,gnb_2,1,4.998,11344.000000,11344.000000,11326.168307,7.389518,5,5,0
5.0,0,gnb_2,1,5.094,11344.000000,11344.000000,11332.409400,7.440771,5,5,0
5.1,0,gnb_2,1,5.196,11344.000000,11344.000000,11336.466110,7.492024,5,5,0
5.2,0,gnb_2,1,5.298,11344.000000,11344.000000,11339.102971,7.543278,5,5,0
5.3,0,gnb_2,1,5.394,11344.000000,11344.000000,11340.816931,7.594531,5,5,0
5.4,0,gnb_2,1,5.496,11600.000000,11600.000000,11431.531005,7.649198,5,5,0
5.5,0,gnb_2,1,5.598,11600.000000,11600.000000,11490.495154,7.703864,5,5,0
5.6,0,gnb_2,2,5.694,11600.000000,5800.000000,9498.821850,7.681198,5,3,0
5.7,0,gnb_2,2,5.796,11600.000000,5800.000000,8204.234202,7.774531,3,3,0
5.8,0,gnb_2,2,5.898,11600.000000,5800.000000,7362.752232,7.867864,3,3,0
5.9,0,gnb_2,2,5.994,11600.000000,5800.000000,6815.788950,7.961198,3,3,0
6.0,0,gnb_2,2,6.096,11600.000000,5800.000000,6460.262818,8.054531,3,3,0
6.1,0,gnb_2,2,6.198,11600.000000,5800.000000,6229.170832,8.147864,3,3,0
6.2,0,gnb_2,2,6.294,11600.000000,5800.000000,6078.961041,8.241198,3,3,0
6.3,0,gnb_2,2,6.396,11600.000000,5800.000000,5981.324676,8.334531,3,3,0
6.4,0,gnb_2,2,6.498,11600.000000,5800.000000,5917.861040,8.427864,3,3,0
6.5,0,gnb_2,2,6.594,11600.000000,5800.000000,5876.609676,8.521198,3,3,0
6.6,0,gnb_2,2,6.696,11600.000000,5800.000000,5849.796289,8.614531,3,3,0
6.7,0,gnb_2,2,6.798,11600.000000,5800.000000,5832.367588,8.707864,3,3,0
6.8,0,gnb_2,2,6.894,11600.000000,5800.000000,5821.038932,8.801198,3,3,0
6.9,0,gnb_2,2,6.996,11600.000000,5800.000000,5813.675306,8.894531,3,3,0
7.0,0,gnb_2,2,7.098,11600.000000,5800.000000,5808.888949,8.987864,3,3,0
7.1,0,gnb_2,2,7.194,11600.000000,5800.000000,5805.777817,9.081198,3,3,0
7.2,0,gnb_2,2,7.296,11600.000000,5800.000000,5803.755581,9.174531,3,3,0
7.3,0,gnb_2,2,7.398,11600.000000,5800.000000,5802.441128,9.267864,3,3,0
7.4,0,gnb_2,2,7.494,11600.000000,5800.000000,5801.586733,9.361198,3,3,0
7.5,0,gnb_2,2,7.596,11600.000000,5800.000000,5801.031376,9.454531,3,3,0
7.6,0,gnb_2,2,7.698,11600.000000,5800.000000,5800.670395,9.547864,3,3,0
7.7,0,gnb_2,2,7.794,11600.000000,5800.000000,5800.435757,9.641198,3,3,0
7.8,0,gnb_2,2,7.896,11600.000000,5800.000000,5800.283242,9.734531,3,3,0
7.9,0,gnb_2,2,7.998,11600.000000,5800.000000,5800.184107,9.827864,3,3,0
8.0,0,gnb_2,2,8.094,11600.000000,5800.000000,5800.119670,9.921198,3,3,0
8.1,0,gnb_2,2,8.196,11600.000000,5800.000000,5800.077785,10.014531,3,3,0
8.2,0,gnb_2,2,8.298,11600.000000,5800.000000,5800.050560,10.107864,3,3,0
8.3,0,gnb_2,2,8.394,11600.000000,5800.000000,5800.032864,10.201198,3,3,0
8.4,0,gnb_2,2,8.496,11600.000000,5800.000000,5800.021362,10.294531,3,3,0
8.5,0,gnb_2,2,8.598,11600.000000,5800.000000,5800.013885,10.387864,3,3,0
8.6,0,gnb_2,2,8.694,11600.000000,5800.000000,5800.009025,10.481198,3,3,0
8.7,0,gnb_2,2,8.796,11600.000000,5800.000000,5800.005866,10.574531,3,3,0
8.8,0,gnb_2,2,8.898,11600.000000,5800.000000,5800.003813,10.667864,3,3,0
8.9,0,gnb_2,2,8.994,11600.000000,5800.000000,5800.002479,10.761198,3,3,0
9.0,0,gnb_2,2,9.096,11600.000000,5800.000000,5800.001611,10.854531,3,3,0
9.1,0,gnb_2,2,9.198,11600.000000,5800.000000,5800.001047,10.947864,3,3,0
9.2,0,gnb_2,2,9.294,11600.000000,5800.000000,5800.000681,11.041198,3,3,0
9.3,0,gnb_2,2,9.396,11600.000000,5800.000000,5800.000442,11.134531,3,3,0
9.4,0,gnb_2,2,9.498,11600.000000,5800.000000,5800.000288,11.227864,3,3,0
9.5,0,gnb_2,2,9.594,11600.000000,5800.000000,5800.000187,11.321198,3,3,0
9.6,0,gnb_2,2,9.696,11600.000000,5800.000000,5800.000122,11.414531,3,3,0
9.7,0,gnb_2,2,9.798,11600.000000,5800.000000,5800.000079,11.507864,3,3,0
9.8,0,gnb_2,3,9.894,11600.000000,3866.666667,5123.333385,11.536753,3,3,0
9.9,0,gnb_2,3,9.996,11600.000000,3866.666667,4683.500033,11.565642,3,3,0
10.0,0,gnb_2,3,10.098,11600.000000,3866.666667,4397.608355,11.594531,3,3,0
10.1,0,gnb_2,3,10.194,11600.000000,3866.666667,4211.778764,11.623420,3,3,0
10.2,0,gnb_2,3,10.296,11600.000000,3866.666667,4090.989530,11.652309,3,3,0
10.3,0,gnb_2,3,10.398,11600.000000,3866.666667,4012.476528,11.681198,3,3,0
10.4,0,gnb_2,3,10.494,11600.000000,3866.666667,3961.443076,11.710086,3,3,0
10.5,0,gnb_2,3,10.596,11600.000000,3866.666667,3928.271333,11.738975,3,3,0
10.6,0,gnb_2,3,10.698,11600.000000,3866.666667,3906.709700,11.767864,3,3,0
10.7,0,gnb_2,3,10.794,11600.000000,3866.666667,3892.694638,11.796753,3,3,0
10.8,0,gnb_2,3,10.896,11600.000000,3866.666667,3883.584848,11.825642,3,3,0
10.9,0,gnb_2,3,10.998,11600.000000,3866.666667,3877.663485,11.854531,3,3,0
11.0,0,gnb_2,3,11.094,11600.000000,3866.666667,3873.814598,11.883420,3,3,0
11.1,0,gnb_2,3,11.196,11600.000000,3866.666667,3871.312822,11.912309,3,3,0
11.2,0,gnb_2,3,11.298,11600.000000,3866.666667,3869.686668,11.941198,3,3,0
11.3,0,gnb_2,3,11.394,11600.000000,3866.666667,3868.629667,11.970086,3,3,0
11.4,0,gnb_2,3,11.496,11600.000000,3866.666667,3867.942617,11.998975,3,3,0
11.5,0,gnb_2,3,11.598,11600.000000,3866.666667,3867.496034,12.000000,3,3,0
11.6,0,gnb_2,3,11.694,11600.000000,3866.666667,3867.205756,12.000000,3,3,0
11.7,0,gnb_2,3,11.796,11600.000000,3866.666667,3867.017075,12.000000,3,3,0
11.8,0,gnb_2,3,11.898,11600.000000,3866.666667,3866.894432,12.000000,3,3,0
11.9,0,gnb_2,3,11.994,11600.000000,3866.666667,3866.814714,12.000000,3,3,0
12.0,0,gnb_2,3,12.096,11600.000000,3866.666667,3866.762897,12.000000,3,3,0
12.1,0,gnb_2,3,12.198,11600.000000,3866.666667,3866.729217,12.000000,3,3,0
12.2,0,gnb_2,3,12.294,11600.000000,3866.666667,3866.707324,12.000000,3,3,0
12.3,0,gnb_2,3,12.396,11600.000000,3866.666667,3866.693094,12.000000,3,3,0
12.4,0,gnb_2,3,12.498,11600.000000,3866.666667,3866.683844,12.000000,3,3,0
12.5,0,gnb_2,3,12.594,11600.000000,3866.666667,3866.677832,12.000000,3,3,0
12.6,0,gnb_2,3,12.696,11600.000000,3866.666667,3866.673924,12.000000,3,3,0
12.7,0,gnb_2,3,12.798,11600.000000,3866.666667,3866.671384,12.000000,3,3,0
12.8,0,gnb_2,3,12.894,11600.000000,3866.666667,3866.669733,12.000000,3,3,0
12.9,0,gnb_2,3,12.996,11600.000000,3866.666667,3866.668660,12.000000,3,3,0
13.0,0,gnb_2,3,13.098,11600.000000,3866.666667,3866.667962,12.000000,3,3,0
13.1,0,gnb_2,3,13.194,11600.000000,3866.666667,3866.667509,12.000000,3,3,0
13.2,0,gnb_2,3,13.296,11600.000000,3866.666667,3866.667214,12.000000,3,3,0
13.3,0,gnb_2,3,13.398,11600.000000,3866.666667,3866.667022,12.000000,3,3,0
13.4,0,gnb_2,3,13.494,11600.000000,3866.666667,3866.666898,12.000000,3,3,0
13.5,0,gnb_2,3,13.596,11600.000000,3866.666667,3866.666817,12.000000,3,3,0
13.6,0,gnb_2,4,13.698,11600.000000,2900.000000,3528.333431,11.996667,3,2,0
13.7,0,gnb_2,4,13.794,11600.000000,2900.000000,3308.416730,12.000000,2,2,0
13.8,0,gnb_2,4,13.896,11600.000000,2900.000000,3165.470875,12.000000,2,2,0
13.9,0,gnb_2,4,13.998,10992.000000,2748.000000,3019.356068,12.000000,2,2,0
14.0,0,gnb_2,4,14.094,10992.000000,2748.000000,2924.381445,12.000000,2,2,0
14.1,0,gnb_2,4,14.196,10992.000000,2748.000000,2862.647939,12.000000,2,2,0
14.2,0,gnb_2,4,14.298,10992.000000,2748.000000,2822.521160,12.000000,2,2,0
14.3,0,gnb_2,4,14.394,10992.000000,2748.000000,2796.438754,12.000000,2,2,0
14.4,0,gnb_2,4,14.496,10992.000000,2748.000000,2779.485190,12.000000,2,2,0
14.5,0,gnb_2,4,14.598,11408.000000,2852.000000,2804.865374,12.000000,2,2,0
14.6,0,gnb_2,4,14.694,11408.000000,2852.000000,2821.362493,12.000000,2,2,0
14.7,0,gnb_2,4,14.796,11408.000000,2852.000000,2832.085620,12.000000,2,2,0
14.8,0,gnb_2,4,14.898,11408.000000,2852.000000,2839.055653,12.000000,2,2,0
14.9,0,gnb_2,4,14.994,11408.000000,2852.000000,2843.586175,12.000000,2,2,0
15.0,0,gnb_2,4,15.096,11408.000000,2852.000000,2846.531013,12.000000,2,2,0
15.1,0,gnb_2,4,15.198,11440.000000,2860.000000,2851.245159,12.000000,2,2,0
15.2,0,gnb_2,4,15.294,11440.000000,2860.000000,2854.309353,12.000000,2,2,0
15.3,0,gnb_2,4,15.396,11440.000000,2860.000000,2856.301080,12.000000,2,2,0
15.4,0,gnb_2,4,15.498,11440.000000,2860.000000,2857.595702,12.000000,2,2,0
15.5,0,gnb_2,4,15.594,11440.000000,2860.000000,2858.437206,12.000000,2,2,0
15.6,0,gnb_2,4,15.696,11600.000000,2900.000000,2872.984184,12.000000,2,2,0
15.7,0,gnb_2,4,15.798,11600.000000,2900.000000,2882.439720,12.000000,2,2,0
15.8,0,gnb_2,4,15.894,11600.000000,2900.000000,2888.585818,12.000000,2,2,0
15.9,0,gnb_2,4,15.996,11600.000000,2900.000000,2892.580782,12.000000,2,2,0
16.0,0,gnb_2,4,16.098,11600.000000,2900.000000,2895.177508,12.000000,2,2,0
16.1,0,gnb_2,4,16.194,11600.000000,2900.000000,2896.865380,12.000000,2,2,0
16.2,0,gnb_2,4,16.296,11600.000000,2900.000000,2897.962497,12.000000,2,2,0
16.3,0,gnb_2,4,16.398,11600.000000,2900.000000,2898.675623,12.000000,2,2,0
16.4,0,gnb_2,4,16.494,11600.000000,2900.000000,2899.139155,12.000000,2,2,0
16.5,0,gnb_2,4,16.596,11600.000000,2900.000000,2899.440451,12.000000,2,2,0
16.6,0,gnb_2,4,16.698,11472.000000,2868.000000,2888.436293,12.000000,2,2,0
16.7,0,gnb_2,4,16.794,11472.000000,2868.000000,2881.283590,12.000000,2,2,0
16.8,0,gnb_2,4,16.896,11472.000000,2868.000000,2876.634334,12.000000,2,2,0
16.9,0,gnb_2,4,16.998,11472.000000,2868.000000,2873.612317,12.000000,2,2,0
17.0,0,gnb_2,4,17.094,11472.000000,2868.000000,2871.648006,12.000000,2,2,0
17.1,0,gnb_2,4,17.196,9040.000000,2260.000000,2657.571204,12.000000,2,2,0
17.2,0,gnb_2,4,17.298,9040.000000,2260.000000,2518.421283,12.000000,2,2,0
17.3,0,gnb_2,4,17.394,9040.000000,2260.000000,2427.973834,12.000000,2,2,0
17.4,0,gnb_2,4,17.496,9040.000000,2260.000000,2369.182992,12.000000,2,2,0
17.5,0,gnb_2,4,17.598,9040.000000,2260.000000,2330.968945,12.000000,2,2,0
17.6,0,gnb_2,4,17.694,11536.000000,2884.000000,2524.529814,12.000000,2,2,0
17.7,0,gnb_2,4,17.796,11536.000000,2884.000000,2650.344379,12.000000,2,2,0
17.8,0,gnb_2,4,17.898,11536.000000,2884.000000,2732.123846,12.000000,2,2,0
17.9,0,gnb_2,4,17.994,11536.000000,2884.000000,2785.280500,12.000000,2,2,0
18.0,0,gnb_2,4,18.096,11536.000000,2884.000000,2819.832325,12.000000,2,2,0
18.1,0,gnb_2,4,18.198,11600.000000,2900.000000,2847.891011,12.000000,2,2,0
18.2,0,gnb_2,4,18.294,11600.000000,2900.000000,2866.129157,12.000000,2,2,0
18.3,0,gnb_2,4,18.396,11600.000000,2900.000000,2877.983952,12.000000,2,2,0
18.4,0,gnb_2,4,18.498,11600.000000,2900.000000,2885.689569,12.000000,2,2,0
18.5,0,gnb_2,4,18.594,11600.000000,2900.000000,2890.698220,12.000000,2,2,0
18.6,0,gnb_2,4,18.696,11600.000000,2900.000000,2893.953843,12.000000,2,2,0
18.7,0,gnb_2,4,18.798,11600.000000,2900.000000,2896.069998,12.000000,2,2,0
18.8,0,gnb_2,4,18.894,11600.000000,2900.000000,2897.445499,12.000000,2,2,0
18.9,0,gnb_2,5,18.996,11600.000000,2320.000000,2695.339574,12.000000,2,2,0
19.0,0,gnb_2,5,19.098,11600.000000,2320.000000,2563.970723,12.000000,2,2,0
19.1,0,gnb_2,5,19.194,11600.000000,2320.000000,2478.580970,12.000000,2,2,0
19.2,0,gnb_2,5,19.296,11600.000000,2320.000000,2423.077631,12.000000,2,2,0
19.3,0,gnb_2,5,19.398,11600.000000,2320.000000,2387.000460,12.000000,2,2,0
19.4,0,gnb_2,5,19.494,11600.000000,2320.000000,2363.550299,12.000000,2,2,0
19.5,0,gnb_2,5,19.596,11600.000000,2320.000000,2348.307694,12.000000,2,2,0
19.6,0,gnb_2,5,19.698,11600.000000,2320.000000,2338.400001,12.000000,2,2,0
19.7,0,gnb_2,5,19.794,11600.000000,2320.000000,2331.960001,12.000000,2,2,0
19.8,0,gnb_2,5,19.896,11600.000000,2320.000000,2327.774001,12.000000,2,2,0
19.9,0,gnb_2,5,19.998,11472.000000,2294.400000,2316.093100,12.000000,2,2,0
20.0,0,gnb_2,5,20.094,11472.000000,2294.400000,2308.500515,12.000000,2,2,0
20.1,0,gnb_2,5,20.196,11472.000000,2294.400000,2303.565335,12.000000,2,2,0
20.2,0,gnb_2,5,20.298,11472.000000,2294.400000,2300.357468,12.000000,2,2,0
20.3,0,gnb_2,5,20.394,11600.000000,2320.000000,2307.232354,12.000000,2,2,0
20.4,0,gnb_2,5,20.496,11600.000000,2320.000000,2311.701030,12.000000,2,2,0
20.5,0,gnb_2,5,20.598,11600.000000,2320.000000,2314.605670,12.000000,2,2,0
20.6,0,gnb_2,5,20.694,11600.000000,2320.000000,2316.493685,12.000000,2,2,0
20.7,0,gnb_2,5,20.796,11600.000000,2320.000000,2317.720895,12.000000,2,2,0
20.8,0,gnb_2,5,20.898,11600.000000,2320.000000,2318.518582,12.000000,2,2,0
20.9,0,gnb_2,5,20.994,11600.000000,2320.000000,2319.037078,12.000000,2,2,0
21.0,0,gnb_2,5,21.096,11600.000000,2320.000000,2319.374101,12.000000,2,2,0
21.1,0,gnb_2,5,21.198,11600.000000,2320.000000,2319.593166,12.000000,2,2,0
21.2,0,gnb_2,5,21.294,11600.000000,2320.000000,2319.735558,12.000000,2,2,0
21.3,0,gnb_2,5,21.396,11600.000000,2320.000000,2319.828112,12.000000,2,2,0
21.4,0,gnb_2,5,21.498,11600.000000,2320.000000,2319.888273,12.000000,2,2,0
21.5,0,gnb_2,5,21.594,11600.000000,2320.000000,2319.927378,12.000000,2,2,0
21.6,0,gnb_2,5,21.696,11600.000000,2320.000000,2319.952795,12.000000,2,2,0
21.7,0,gnb_2,5,21.798,11600.000000,2320.000000,2319.969317,12.000000,2,2,0
21.8,0,gnb_2,5,21.894,11600.000000,2320.000000,2319.980056,12.000000,2,2,0
21.9,0,gnb_2,5,21.996,11600.000000,2320.000000,2319.987036,12.000000,2,2,0
22.0,0,gnb_2,5,22.098,11600.000000,2320.000000,2319.991574,12.000000,2,2,0
22.1,0,gnb_2,5,22.194,11600.000000,2320.000000,2319.994523,12.000000,2,2,0
22.2,0,gnb_2,5,22.296,11600.000000,2320.000000,2319.996440,12.000000,2,2,0
22.3,0,gnb_2,5,22.398,11600.000000,2320.000000,2319.997686,12.000000,2,2,0
22.4,0,gnb_2,5,22.494,11600.000000,2320.000000,2319.998496,12.000000,2,2,0
22.5,0,gnb_2,5,22.596,11600.000000,2320.000000,2319.999022,12.000000,2,2,0
22.6,0,gnb_2,5,22.698,11600.000000,2320.000000,2319.999364,12.000000,2,2,0
22.7,0,gnb_2,5,22.794,11600.000000,2320.000000,2319.999587,12.000000,2,2,0
22.8,0,gnb_2,5,22.896,11600.000000,2320.000000,2319.999731,12.000000,2,2,0
22.9,0,gnb_2,6,22.998,11600.000000,1933.333333,2184.666492,12.000000,2,2,0
23.0,0,gnb_2,5,23.094,11600.000000,2320.000000,2232.033220,12.000000,2,2,0
23.1,0,gnb_2,5,23.196,11280.000000,2256.000000,2240.421593,12.000000,2,2,0
23.2,0,gnb_2,5,23.298,11280.000000,2256.000000,2245.874035,12.000000,2,2,0
23.3,0,gnb_2,5,23.394,11280.000000,2256.000000,2249.418123,12.000000,2,2,0
23.4,0,gnb_2,5,23.496,11280.000000,2256.000000,2251.721780,12.000000,2,2,0
23.5,0,gnb_2,5,23.598,11440.000000,2288.000000,2264.419157,12.000000,2,2,0
23.6,0,gnb_2,5,23.694,11440.000000,2288.000000,2272.672452,12.000000,2,2,0
23.7,0,gnb_2,5,23.796,11440.000000,2288.000000,2278.037094,12.000000,2,2,0
23.8,0,gnb_2,5,23.898,11440.000000,2288.000000,2281.524111,12.000000,2,2,0
23.9,0,gnb_2,5,23.994,11600.000000,2320.000000,2294.990672,12.000000,2,2,0
24.0,0,gnb_2,6,24.096,11600.000000,1933.333333,2168.410604,12.000000,2,2,0
24.1,0,gnb_2,6,24.198,11600.000000,1933.333333,2086.133559,12.000000,2,2,0
24.2,0,gnb_2,6,24.294,11600.000000,1933.333333,2032.653480,12.000000,2,2,0
24.3,0,gnb_2,6,24.396,11600.000000,1933.333333,1997.891429,12.000000,2,2,0
24.4,0,gnb_2,6,24.498,11600.000000,1933.333333,1975.296095,12.000000,2,2,0
24.5,0,gnb_2,6,24.594,11600.000000,1933.333333,1960.609129,12.000000,2,2,0
24.6,0,gnb_2,6,24.696,11600.000000,1933.333333,1951.062600,12.000000,2,2,0
24.7,0,gnb_2,6,24.798,11600.000000,1933.333333,1944.857357,12.000000,2,2,0
24.8,0,gnb_2,6,24.894,11600.000000,1933.333333,1940.823949,12.000000,2,2,0
24.9,0,gnb_2,6,24.996,11600.000000,1933.333333,1938.202233,12.000000,2,2,0
25.0,0,gnb_1,3,25.098,11600.000000,3866.666667,2613.164785,12.000000,2,2,0
25.1,0,gnb_1,3,25.194,11600.000000,3866.666667,3051.890444,12.000000,2,2,0
25.2,0,gnb_1,3,25.296,11600.000000,3866.666667,3337.062122,12.000000,2,3,0
25.3,0,gnb_1,3,25.398,11600.000000,3866.666667,3522.423712,12.000000,3,3,0
25.4,0,gnb_1,3,25.494,11600.000000,3866.666667,3642.908746,12.000000,3,3,0
25.5,0,gnb_1,3,25.596,11600.000000,3866.666667,3721.224018,12.000000,3,3,0
25.6,0,gnb_1,3,25.698,11600.000000,3866.666667,3772.128945,12.000000,3,3,0
25.7,0,gnb_1,3,25.794,11600.000000,3866.666667,3805.217148,12.000000,3,3,0
25.8,0,gnb_1,3,25.896,11600.000000,3866.666667,3826.724479,12.000000,3,3,0
25.9,0,gnb_1,3,25.998,11280.000000,3760.000000,3803.370912,12.000000,3,3,0
26.0,0,gnb_2,6,26.094,11136.000000,1856.000000,3121.791093,11.961867,3,2,0
26.1,0,gnb_2,6,26.196,11136.000000,1856.000000,2678.764210,11.985600,2,2,0
26.2,0,gnb_2,6,26.298,11136.000000,1856.000000,2390.796737,12.000000,2,2,0
26.3,0,gnb_2,6,26.394,11472.000000,1912.000000,2223.217879,12.000000,2,2,0
26.4,0,gnb_2,6,26.496,11472.000000,1912.000000,2114.291621,12.000000,2,2,0
26.5,0,gnb_2,6,26.598,11472.000000,1912.000000,2043.489554,12.000000,2,2,0
26.6,0,gnb_2,6,26.694,11600.000000,1933.333333,2004.934877,12.000000,2,2,0
26.7,0,gnb_2,6,26.796,11600.000000,1933.333333,1979.874336,12.000000,2,2,0
26.8,0,gnb_2,7,26.898,11600.000000,1657.142857,1866.918319,12.000000,2,2,0
26.9,0,gnb_2,7,26.994,11600.000000,1657.142857,1793.496907,12.000000,2,2,0
27.0,0,gnb_1,3,27.096,11600.000000,3866.666667,2519.106323,12.000000,2,2,0
27.1,0,gnb_1,3,27.198,11600.000000,3866.666667,2990.752443,12.000000,2,2,0
27.2,0,gnb_1,3,27.294,11600.000000,3866.666667,3297.322421,12.000000,2,3,0
27.3,0,gnb_1,3,27.396,11600.000000,3866.666667,3496.592907,12.000000,3,3,0
27.4,0,gnb_1,3,27.498,11600.000000,3866.666667,3626.118723,12.000000,3,3,0
27.5,0,gnb_1,3,27.594,11600.000000,3866.666667,3710.310503,12.000000,3,3,0
27.6,0,gnb_1,3,27.696,11600.000000,3866.666667,3765.035160,12.000000,3,3,0
27.7,0,gnb_1,3,27.798,11600.000000,3866.666667,3800.606188,12.000000,3,3,0
27.8,0,gnb_1,3,27.894,11600.000000,3866.666667,3823.727355,12.000000,3,3,0
27.9,0,gnb_1,3,27.996,11600.000000,3866.666667,3838.756114,12.000000,3,3,0
28.0,0,gnb_1,3,28.098,11600.000000,3866.666667,3848.524808,12.000000,3,3,0
28.1,0,gnb_1,3,28.194,11600.000000,3866.666667,3854.874458,12.000000,3,3,0
28.2,0,gnb_1,3,28.296,11600.000000,3866.666667,3859.001731,12.000000,3,3,0
28.3,0,gnb_1,3,28.398,11600.000000,3866.666667,3861.684459,12.000000,3,3,0
28.4,0,gnb_1,3,28.494,11600.000000,3866.666667,3863.428231,12.000000,3,3,0
28.5,0,gnb_1,3,28.596,11600.000000,3866.666667,3864.561684,12.000000,3,3,0
28.6,0,gnb_1,3,28.698,11600.000000,3866.666667,3865.298428,12.000000,3,3,0
28.7,0,gnb_1,3,28.794,11600.000000,3866.666667,3865.777311,12.000000,3,3,0
28.8,0,gnb_1,3,28.896,11600.000000,3866.666667,3866.088586,12.000000,3,3,0
28.9,0,gnb_1,3,28.998,11600.000000,3866.666667,3866.290914,12.000000,3,3,0
29.0,0,gnb_1,4,29.094,11600.000000,2900.000000,3528.089094,11.996667,3,2,0
29.1,0,gnb_1,4,29.196,11600.000000,2900.000000,3308.257911,12.000000,2,2,0
29.2,0,gnb_1,4,29.298,11600.000000,2900.000000,3165.367642,12.000000,2,2,0
29.3,0,gnb_1,4,29.394,11600.000000,2900.000000,3072.488967,12.000000,2,2,0
29.4,0,gnb_1,4,29.496,11600.000000,2900.000000,3012.117829,12.000000,2,2,0
29.5,0,gnb_1,4,29.598,11600.000000,2900.000000,2972.876589,12.000000,2,2,0
29.6,0,gnb_1,4,29.694,11600.000000,2900.000000,2947.369783,12.000000,2,2,0
