timestamp_s,ue_id,demand_class,serving_gnb,active_ues_same_gnb,raw_feedback_timestamp_s,achievable_kbps_if_all_budget_assigned,effective_capacity_kbps,ewma_capacity_kbps,buffer_s,previous_quality,next_quality,stalled
5.4,0,conservative,gnb_2,1,5.496,8120.000000,8120.000000,7989.163118,11.037191,4,4,0
5.5,0,conservative,gnb_2,1,5.598,8120.000000,8120.000000,8017.947232,11.077191,4,4,0
5.6,0,conservative,gnb_2,2,5.694,8120.000000,4060.000000,7147.198841,11.047191,4,3,0
5.7,0,conservative,gnb_2,2,5.796,8120.000000,4060.000000,6468.015096,11.082525,3,3,0
5.8,0,conservative,gnb_2,2,5.898,8120.000000,4060.000000,5938.251775,11.117858,3,3,0
5.9,0,conservative,gnb_2,2,5.994,8120.000000,4060.000000,5525.036384,11.153191,3,3,0
6.0,0,conservative,gnb_2,2,6.096,8120.000000,4060.000000,5202.728380,11.188525,3,3,0
6.1,0,conservative,gnb_2,2,6.198,8120.000000,4060.000000,4951.328136,11.223858,3,3,0
6.2,0,conservative,gnb_2,2,6.294,8120.000000,4060.000000,4755.235946,11.259191,3,3,0
6.3,0,conservative,gnb_2,2,6.396,8120.000000,4060.000000,4602.284038,11.294525,3,3,0
6.4,0,conservative,gnb_2,2,6.498,8120.000000,4060.000000,4482.981550,11.329858,3,3,0
6.5,0,conservative,gnb_2,2,6.594,8120.000000,4060.000000,4389.925609,11.365191,3,3,0
6.6,0,conservative,gnb_2,2,6.696,8120.000000,4060.000000,4317.341975,11.400525,3,3,0
6.7,0,conservative,gnb_2,2,6.798,8120.000000,4060.000000,4260.726740,11.435858,3,3,0
6.8,0,conservative,gnb_2,2,6.894,8120.000000,4060.000000,4216.566857,11.471191,3,3,0
6.9,0,conservative,gnb_2,2,6.996,8120.000000,4060.000000,4182.122149,11.506525,3,3,0
7.0,0,conservative,gnb_2,2,7.098,8120.000000,4060.000000,4155.255276,11.541858,3,3,0
7.1,0,conservative,gnb_2,2,7.194,8120.000000,4060.000000,4134.299115,11.577191,3,3,0
7.2,0,conservative,gnb_2,2,7.296,8120.000000,4060.000000,4117.953310,11.612525,3,3,0
7.3,0,conservative,gnb_2,2,7.398,8120.000000,4060.000000,4105.203582,11.647858,3,3,0
7.4,0,conservative,gnb_2,2,7.494,8120.000000,4060.000000,4095.258794,11.683191,3,3,0
7.5,0,conservative,gnb_2,2,7.596,8120.000000,4060.000000,4087.501859,11.718525,3,3,0
7.6,0,conservative,gnb_2,2,7.698,8120.000000,4060.000000,4081.451450,11.753858,3,3,0
7.7,0,conservative,gnb_2,2,7.794,8120.000000,4060.000000,4076.732131,11.789191,3,3,0
7.8,0,conservative,gnb_2,2,7.896,8120.000000,4060.000000,4073.051062,11.824525,3,3,0
7.9,0,conservative,gnb_2,2,7.998,8120.000000,4060.000000,4070.179829,11.859858,3,3,0
8.0,0,conservative,gnb_2,2,8.094,8120.000000,4060.000000,4067.940266,11.895191,3,3,0
8.1,0,conservative,gnb_2,2,8.196,8120.000000,4060.000000,4066.193408,11.930525,3,3,0
8.2,0,conservative,gnb_2,2,8.298,8120.000000,4060.000000,4064.830858,11.965858,3,3,0
8.3,0,conservative,gnb_2,2,8.394,8120.000000,4060.000000,4063.768069,12.000000,3,3,0
8.4,0,conservative,gnb_2,2,8.496,8120.000000,4060.000000,4062.939094,12.000000,3,3,0
8.5,0,conservative,gnb_2,2,8.598,8120.000000,4060.000000,4062.292493,12.000000,3,3,0
8.6,0,conservative,gnb_2,2,8.694,8120.000000,4060.000000,4061.788145,12.000000,3,3,0
8.7,0,conservative,gnb_2,2,8.796,8120.000000,4060.000000,4061.394753,12.000000,3,3,0
8.8,0,conservative,gnb_2,2,8.898,8120.000000,4060.000000,4061.087907,12.000000,3,3,0
8.9,0,conservative,gnb_2,2,8.994,8120.000000,4060.000000,4060.848568,12.000000,3,3,0
9.0,0,conservative,gnb_2,2,9.096,8120.000000,4060.000000,4060.661883,12.000000,3,3,0
9.1,0,conservative,gnb_2,2,9.198,8120.000000,4060.000000,4060.516269,12.000000,3,3,0
9.2,0,conservative,gnb_2,2,9.294,8120.000000,4060.000000,4060.402689,12.000000,3,3,0
9.3,0,conservative,gnb_2,2,9.396,8120.000000,4060.000000,4060.314098,12.000000,3,3,0
9.4,0,conservative,gnb_2,2,9.498,8120.000000,4060.000000,4060.244996,12.000000,3,3,0
9.5,0,conservative,gnb_2,2,9.594,8120.000000,4060.000000,4060.191097,12.000000,3,3,0
9.6,0,conservative,gnb_2,2,9.696,8120.000000,4060.000000,4060.149056,12.000000,3,3,0
9.7,0,conservative,gnb_2,2,9.798,8120.000000,4060.000000,4060.116263,12.000000,3,3,0
9.8,0,conservative,gnb_2,3,9.894,8120.000000,2706.666667,3762.357352,11.990222,3,2,0
9.9,0,conservative,gnb_2,3,9.996,8120.000000,2706.666667,3530.105401,12.000000,2,2,0
10.0,0,conservative,gnb_2,3,10.098,8120.000000,2706.666667,3348.948880,12.000000,2,2,0
10.1,0,conservative,gnb_2,3,10.194,8120.000000,2706.666667,3207.646793,12.000000,2,2,0
10.2,0,conservative,gnb_2,3,10.296,8120.000000,2706.666667,3097.431165,12.000000,2,2,0
10.3,0,conservative,gnb_2,3,10.398,8120.000000,2706.666667,3011.462975,12.000000,2,2,0
10.4,0,conservative,gnb_2,3,10.494,8120.000000,2706.666667,2944.407788,12.000000,2,2,0
10.5,0,conservative,gnb_2,3,10.596,8120.000000,2706.666667,2892.104741,12.000000,2,2,0
10.6,0,conservative,gnb_2,3,10.698,8120.000000,2706.666667,2851.308365,12.000000,2,2,0
10.7,0,conservative,gnb_2,3,10.794,8120.000000,2706.666667,2819.487191,12.000000,2,2,0
10.8,0,conservative,gnb_2,3,10.896,8120.000000,2706.666667,2794.666676,12.000000,2,2,0
10.9,0,conservative,gnb_2,3,10.998,8120.000000,2706.666667,2775.306674,12.000000,2,2,0
11.0,0,conservative,gnb_2,3,11.094,8120.000000,2706.666667,2760.205872,12.000000,2,2,0
11.1,0,conservative,gnb_2,3,11.196,8120.000000,2706.666667,2748.427247,12.000000,2,2,0
11.2,0,conservative,gnb_2,3,11.298,8120.000000,2706.666667,2739.239919,12.000000,2,2,0
11.3,0,conservative,gnb_2,3,11.394,8120.000000,2706.666667,2732.073804,12.000000,2,2,0
11.4,0,conservative,gnb_2,3,11.496,8120.000000,2706.666667,2726.484234,12.000000,2,2,0
11.5,0,conservative,gnb_2,3,11.598,8120.000000,2706.666667,2722.124369,12.000000,2,2,0
11.6,0,conservative,gnb_2,3,11.694,8120.000000,2706.666667,2718.723674,12.000000,2,2,0
11.7,0,conservative,gnb_2,3,11.796,8120.000000,2706.666667,2716.071133,12.000000,2,2,0
11.8,0,conservative,gnb_2,3,11.898,8120.000000,2706.666667,2714.002150,12.000000,2,2,0
11.9,0,conservative,gnb_2,3,11.994,8120.000000,2706.666667,2712.388344,12.000000,2,2,0
12.0,0,conservative,gnb_2,3,12.096,8120.000000,2706.666667,2711.129575,12.000000,2,2,0
12.1,0,conservative,gnb_2,3,12.198,8120.000000,2706.666667,2710.147735,12.000000,2,2,0
12.2,0,conservative,gnb_2,3,12.294,8120.000000,2706.666667,2709.381900,12.000000,2,2,0
12.3,0,conservative,gnb_2,3,12.396,8120.000000,2706.666667,2708.784549,12.000000,2,2,0
12.4,0,conservative,gnb_2,3,12.498,8120.000000,2706.666667,2708.318615,12.000000,2,2,0
12.5,0,conservative,gnb_2,3,12.594,8120.000000,2706.666667,2707.955186,12.000000,2,2,0
12.6,0,conservative,gnb_2,3,12.696,8120.000000,2706.666667,2707.671712,12.000000,2,2,0
12.7,0,conservative,gnb_2,3,12.798,8120.000000,2706.666667,2707.450602,12.000000,2,2,0
12.8,0,conservative,gnb_2,3,12.894,8120.000000,2706.666667,2707.278136,12.000000,2,2,0
12.9,0,conservative,gnb_2,3,12.996,8120.000000,2706.666667,2707.143613,12.000000,2,2,0
13.0,0,conservative,gnb_2,3,13.098,8120.000000,2706.666667,2707.038685,12.000000,2,2,0
13.1,0,conservative,gnb_2,3,13.194,8120.000000,2706.666667,2706.956841,12.000000,2,2,0
13.2,0,conservative,gnb_2,3,13.296,8120.000000,2706.666667,2706.893002,12.000000,2,2,0
13.3,0,conservative,gnb_2,3,13.398,8120.000000,2706.666667,2706.843209,12.000000,2,2,0
13.4,0,conservative,gnb_2,3,13.494,8120.000000,2706.666667,2706.804369,12.000000,2,2,0
13.5,0,conservative,gnb_2,3,13.596,8120.000000,2706.666667,2706.774075,12.000000,2,2,0
13.6,0,conservative,gnb_2,4,13.698,8120.000000,2030.000000,2557.883778,12.000000,2,2,0
13.7,0,conservative,gnb_2,4,13.794,8120.000000,2030.000000,2441.749347,12.000000,2,2,0
13.8,0,conservative,gnb_2,4,13.896,8120.000000,2030.000000,2351.164491,12.000000,2,2,0
13.9,0,conservative,gnb_2,4,13.998,7896.000000,1974.000000,2268.188303,12.000000,2,2,0
14.0,0,conservative,gnb_2,4,14.094,7896.000000,1974.000000,2203.466876,12.000000,2,2,0
14.1,0,conservative,gnb_2,4,14.196,7896.000000,1974.000000,2152.984163,12.000000,2,2,0
14.2,0,conservative,gnb_2,4,14.298,7896.000000,1974.000000,2113.607647,12.000000,2,2,0
14.3,0,conservative,gnb_2,4,14.394,7896.000000,1974.000000,2082.893965,12.000000,2,2,0
14.4,0,conservative,gnb_2,4,14.496,7896.000000,1974.000000,2058.937293,12.000000,2,2,0
14.5,0,conservative,gnb_2,4,14.598,8024.000000,2006.000000,2047.291088,12.000000,2,2,0
14.6,0,conservative,gnb_2,4,14.694,8024.000000,2006.000000,2038.207049,12.000000,2,2,0
14.7,0,conservative,gnb_2,4,14.796,8024.000000,2006.000000,2031.121498,12.000000,2,2,0
14.8,0,conservative,gnb_2,4,14.898,8024.000000,2006.000000,2025.594769,12.000000,2,2,0
14.9,0,conservative,gnb_2,4,14.994,8024.000000,2006.000000,2021.283919,12.000000,2,2,0
15.0,0,conservative,gnb_2,4,15.096,8024.000000,2006.000000,2017.921457,12.000000,2,2,0
15.1,0,conservative,gnb_2,4,15.198,8056.000000,2014.000000,2017.058737,12.000000,2,2,0
15.2,0,conservative,gnb_2,4,15.294,8056.000000,2014.000000,2016.385815,12.000000,2,2,0
15.3,0,conservative,gnb_2,4,15.396,8056.000000,2014.000000,2015.860935,12.000000,2,2,0
15.4,0,conservative,gnb_2,4,15.498,8056.000000,2014.000000,2015.451530,12.000000,2,2,0
15.5,0,conservative,gnb_2,4,15.594,8056.000000,2014.000000,2015.132193,12.000000,2,2,0
15.6,0,conservative,gnb_2,4,15.696,8120.000000,2030.000000,2018.403111,12.000000,2,2,0
15.7,0,conservative,gnb_2,4,15.798,8120.000000,2030.000000,2020.954426,12.000000,2,2,0
15.8,0,conservative,gnb_2,4,15.894,8120.000000,2030.000000,2022.944452,12.000000,2,2,0
15.9,0,conservative,gnb_2,4,15.996,8120.000000,2030.000000,2024.496673,12.000000,2,2,0
16.0,0,conservative,gnb_2,4,16.098,8120.000000,2030.000000,2025.707405,12.000000,2,2,0
16.1,0,conservative,gnb_2,4,16.194,8120.000000,2030.000000,2026.651776,12.000000,2,2,0
16.2,0,conservative,gnb_2,4,16.296,8120.000000,2030.000000,2027.388385,12.000000,2,2,0
16.3,0,conservative,gnb_2,4,16.398,8120.000000,2030.000000,2027.962940,12.000000,2,2,0
16.4,0,conservative,gnb_2,4,16.494,8120.000000,2030.000000,2028.411094,12.000000,2,2,0
16.5,0,conservative,gnb_2,4,16.596,8120.000000,2030.000000,2028.760653,12.000000,2,2,0
16.6,0,conservative,gnb_2,4,16.698,8088.000000,2022.000000,2027.273309,12.000000,2,2,0
16.7,0,conservative,gnb_2,4,16.794,8088.000000,2022.000000,2026.113181,12.000000,2,2,0
16.8,0,conservative,gnb_2,4,16.896,8088.000000,2022.000000,2025.208281,12.000000,2,2,0
16.9,0,conservative,gnb_2,4,16.998,8088.000000,2022.000000,2024.502459,12.000000,2,2,0
17.0,0,conservative,gnb_2,4,17.094,8088.000000,2022.000000,2023.951918,12.000000,2,2,0
17.1,0,conservative,gnb_2,4,17.196,6616.000000,1654.000000,1942.562496,12.000000,2,1,0
17.2,0,conservative,gnb_2,4,17.298,6616.000000,1654.000000,1879.078747,12.000000,1,1,0
17.3,0,conservative,gnb_2,4,17.394,6616.000000,1654.000000,1829.561423,12.000000,1,1,0
17.4,0,conservative,gnb_2,4,17.496,6616.000000,1654.000000,1790.937910,12.000000,1,1,0
17.5,0,conservative,gnb_2,4,17.598,6616.000000,1654.000000,1760.811570,12.000000,1,1,0
17.6,0,conservative,gnb_2,4,17.694,8120.000000,2030.000000,1820.033024,12.000000,1,2,0
17.7,0,conservative,gnb_2,4,17.796,8120.000000,2030.000000,1866.225759,12.000000,2,2,0
17.8,0,conservative,gnb_2,4,17.898,8120.000000,2030.000000,1902.256092,12.000000,2,2,0
17.9,0,conservative,gnb_2,4,17.994,8120.000000,2030.000000,1930.359752,12.000000,2,2,0
18.0,0,conservative,gnb_2,4,18.096,8120.000000,2030.000000,1952.280606,12.000000,2,2,0
18.1,0,conservative,gnb_2,4,18.198,8120.000000,2030.000000,1969.378873,12.000000,2,2,0
18.2,0,conservative,gnb_2,4,18.294,8120.000000,2030.000000,1982.715521,12.000000,2,2,0
18.3,0,conservative,gnb_2,4,18.396,8120.000000,2030.000000,1993.118106,12.000000,2,2,0
18.4,0,conservative,gnb_2,4,18.498,8120.000000,2030.000000,2001.232123,12.000000,2,2,0
18.5,0,conservative,gnb_2,4,18.594,8120.000000,2030.000000,2007.561056,12.000000,2,2,0
18.6,0,conservative,gnb_2,4,18.696,8120.000000,2030.000000,2012.497624,12.000000,2,2,0
18.7,0,conservative,gnb_2,4,18.798,8120.000000,2030.000000,2016.348146,12.000000,2,2,0
18.8,0,conservative,gnb_2,4,18.894,8120.000000,2030.000000,2019.351554,12.000000,2,2,0
18.9,0,conservative,gnb_2,5,18.996,8120.000000,1624.000000,1932.374212,12.000000,2,1,0
19.0,0,conservative,gnb_2,5,19.098,8120.000000,1624.000000,1864.531886,12.000000,1,1,0
19.1,0,conservative,gnb_2,5,19.194,8120.000000,1624.000000,1811.614871,12.000000,1,1,0
19.2,0,conservative,gnb_2,5,19.296,8120.000000,1624.000000,1770.339599,12.000000,1,1,0
19.3,0,conservative,gnb_2,5,19.398,8120.000000,1624.000000,1738.144887,12.000000,1,1,0
19.4,0,conservative,gnb_2,5,19.494,8120.000000,1624.000000,1713.033012,12.000000,1,1,0
19.5,0,conservative,gnb_2,5,19.596,8120.000000,1624.000000,1693.445749,12.000000,1,1,0
19.6,0,conservative,gnb_2,5,19.698,8120.000000,1624.000000,1678.167685,12.000000,1,1,0
19.7,0,conservative,gnb_2,5,19.794,8120.000000,1624.000000,1666.250794,12.000000,1,1,0
19.8,0,conservative,gnb_2,5,19.896,8120.000000,1624.000000,1656.955619,12.000000,1,1,0
19.9,0,conservative,gnb_2,5,19.998,8088.000000,1617.600000,1648.297383,12.000000,1,1,0
20.0,0,conservative,gnb_2,5,20.094,8088.000000,1617.600000,1641.543959,12.000000,1,1,0
20.1,0,conservative,gnb_2,5,20.196,8088.000000,1617.600000,1636.276288,12.000000,1,1,0
20.2,0,conservative,gnb_2,5,20.298,8088.000000,1617.600000,1632.167505,12.000000,1,1,0
20.3,0,conservative,gnb_2,5,20.394,8120.000000,1624.000000,1630.370654,12.000000,1,1,0
20.4,0,conservative,gnb_2,5,20.496,8120.000000,1624.000000,1628.969110,12.000000,1,1,0
20.5,0,conservative,gnb_2,5,20.598,8120.000000,1624.000000,1627.875906,12.000000,1,1,0
20.6,0,conservative,gnb_2,5,20.694,8120.000000,1624.000000,1627.023206,12.000000,1,1,0
20.7,0,conservative,gnb_2,5,20.796,8120.000000,1624.000000,1626.358101,12.000000,1,1,0
20.8,0,conservative,gnb_2,5,20.898,8120.000000,1624.000000,1625.839319,12.000000,1,1,0
20.9,0,conservative,gnb_2,5,20.994,8120.000000,1624.000000,1625.434669,12.000000,1,1,0
21.0,0,conservative,gnb_2,5,21.096,8120.000000,1624.000000,1625.119042,12.000000,1,1,0
21.1,0,conservative,gnb_2,5,21.198,8120.000000,1624.000000,1624.872852,12.000000,1,1,0
21.2,0,conservative,gnb_2,5,21.294,8120.000000,1624.000000,1624.680825,12.000000,1,1,0
21.3,0,conservative,gnb_2,5,21.396,8120.000000,1624.000000,1624.531043,12.000000,1,1,0
21.4,0,conservative,gnb_2,5,21.498,8120.000000,1624.000000,1624.414214,12.000000,1,1,0
21.5,0,conservative,gnb_2,5,21.594,8120.000000,1624.000000,1624.323087,12.000000,1,1,0
21.6,0,conservative,gnb_2,5,21.696,8120.000000,1624.000000,1624.252008,12.000000,1,1,0
21.7,0,conservative,gnb_2,5,21.798,8120.000000,1624.000000,1624.196566,12.000000,1,1,0
21.8,0,conservative,gnb_2,5,21.894,8120.000000,1624.000000,1624.153321,12.000000,1,1,0
21.9,0,conservative,gnb_2,5,21.996,8120.000000,1624.000000,1624.119591,12.000000,1,1,0
22.0,0,conservative,gnb_2,5,22.098,8120.000000,1624.000000,1624.093281,12.000000,1,1,0
22.1,0,conservative,gnb_2,5,22.194,8120.000000,1624.000000,1624.072759,12.000000,1,1,0
22.2,0,conservative,gnb_2,5,22.296,8120.000000,1624.000000,1624.056752,12.000000,1,1,0
22.3,0,conservative,gnb_2,5,22.398,8120.000000,1624.000000,1624.044267,12.000000,1,1,0
22.4,0,conservative,gnb_2,5,22.494,8120.000000,1624.000000,1624.034528,12.000000,1,1,0
22.5,0,conservative,gnb_2,5,22.596,8120.000000,1624.000000,1624.026932,12.000000,1,1,0
22.6,0,conservative,gnb_2,5,22.698,8120.000000,1624.000000,1624.021007,12.000000,1,1,0
22.7,0,conservative,gnb_2,5,22.794,8120.000000,1624.000000,1624.016385,12.000000,1,1,0
22.8,0,conservative,gnb_2,5,22.896,8120.000000,1624.000000,1624.012781,12.000000,1,1,0
22.9,0,conservative,gnb_2,6,22.998,8120.000000,1353.333333,1564.463302,12.000000,1,1,0
23.0,0,conservative,gnb_2,5,23.094,8120.000000,1624.000000,1577.561376,12.000000,1,1,0
23.1,0,conservative,gnb_2,5,23.196,7896.000000,1579.200000,1577.921873,12.000000,1,1,0
23.2,0,conservative,gnb_2,5,23.298,7896.000000,1579.200000,1578.203061,12.000000,1,1,0
23.3,0,conservative,gnb_2,5,23.394,7896.000000,1579.200000,1578.422388,12.000000,1,1,0
23.4,0,conservative,gnb_2,5,23.496,7896.000000,1579.200000,1578.593462,12.000000,1,1,0
23.5,0,conservative,gnb_2,5,23.598,8056.000000,1611.200000,1585.766901,12.000000,1,1,0
23.6,0,conservative,gnb_2,5,23.694,8056.000000,1611.200000,1591.362182,12.000000,1,1,0
23.7,0,conservative,gnb_2,5,23.796,8056.000000,1611.200000,1595.726502,12.000000,1,1,0
23.8,0,conservative,gnb_2,5,23.898,8056.000000,1611.200000,1599.130672,12.000000,1,1,0
23.9,0,conservative,gnb_2,5,23.994,8120.000000,1624.000000,1604.601924,12.000000,1,1,0
24.0,0,conservative,gnb_2,6,24.096,8120.000000,1353.333333,1549.322834,12.000000,1,1,0
24.1,0,conservative,gnb_2,6,24.198,8120.000000,1353.333333,1506.205144,12.000000,1,1,0
24.2,0,conservative,gnb_2,6,24.294,8120.000000,1353.333333,1472.573346,12.000000,1,1,0
24.3,0,conservative,gnb_2,6,24.396,8120.000000,1353.333333,1446.340543,12.000000,1,1,0
24.4,0,conservative,gnb_2,6,24.498,8120.000000,1353.333333,1425.878957,12.000000,1,1,0
24.5,0,conservative,gnb_2,6,24.594,8120.000000,1353.333333,1409.918920,12.000000,1,1,0
24.6,0,conservative,gnb_2,6,24.696,8120.000000,1353.333333,1397.470091,12.000000,1,1,0
24.7,0,conservative,gnb_2,6,24.798,8120.000000,1353.333333,1387.760004,12.000000,1,1,0
24.8,0,conservative,gnb_2,6,24.894,8120.000000,1353.333333,1380.186136,12.000000,1,1,0
24.9,0,conservative,gnb_2,6,24.996,8120.000000,1353.333333,1374.278520,12.000000,1,1,0
25.0,0,conservative,gnb_1,3,25.098,8120.000000,2706.666667,1667.403912,12.000000,1,2,0
25.1,0,conservative,gnb_1,3,25.194,8120.000000,2706.666667,1896.041718,12.000000,2,2,0
25.2,0,conservative,gnb_1,3,25.296,8120.000000,2706.666667,2074.379207,12.000000,2,2,0
25.3,0,conservative,gnb_1,3,25.398,8120.000000,2706.666667,2213.482448,12.000000,2,2,0
25.4,0,conservative,gnb_1,3,25.494,8120.000000,2706.666667,2321.982976,12.000000,2,2,0
25.5,0,conservative,gnb_1,3,25.596,8120.000000,2706.666667,2406.613388,12.000000,2,2,0
25.6,0,conservative,gnb_1,3,25.698,8120.000000,2706.666667,2472.625109,12.000000,2,2,0
25.7,0,conservative,gnb_1,3,25.794,8120.000000,2706.666667,2524.114252,12.000000,2,2,0
25.8,0,conservative,gnb_1,3,25.896,8120.000000,2706.666667,2564.275783,12.000000,2,2,0
25.9,0,conservative,gnb_1,3,25.998,7896.000000,2632.000000,2579.175111,12.000000,2,2,0
26.0,0,conservative,gnb_2,6,26.094,7896.000000,1316.000000,2301.276586,11.987733,2,1,0
26.1,0,conservative,gnb_2,6,26.196,7896.000000,1316.000000,2084.515737,12.000000,1,1,0
26.2,0,conservative,gnb_2,6,26.298,7896.000000,1316.000000,1915.442275,12.000000,1,1,0
26.3,0,conservative,gnb_2,6,26.394,8088.000000,1348.000000,1790.604975,12.000000,1,1,0
26.4,0,conservative,gnb_2,6,26.496,8088.000000,1348.000000,1693.231880,12.000000,1,1,0
26.5,0,conservative,gnb_2,6,26.598,8088.000000,1348.000000,1617.280867,12.000000,1,1,0
26.6,0,conservative,gnb_2,6,26.694,8120.000000,1353.333333,1559.212409,12.000000,1,1,0
26.7,0,conservative,gnb_2,6,26.796,8120.000000,1353.333333,1513.919013,12.000000,1,1,0
26.8,0,conservative,gnb_2,7,26.898,8120.000000,1160.000000,1436.056830,12.000000,1,1,0
26.9,0,conservative,gnb_2,7,26.994,8120.000000,1160.000000,1375.324327,12.000000,1,1,0
27.0,0,conservative,gnb_1,3,27.096,8120.000000,2706.666667,1668.219642,12.000000,1,2,0
27.1,0,conservative,gnb_1,3,27.198,8120.000000,2706.666667,1896.677987,12.000000,2,2,0
